,Pred_Proba
1867,0.2654472672433701
1868,0.039744703867438315
1869,0.00709903339416676
1870,0.8524056735600339
1871,0.2489680428966134
1872,0.12780328712609482
1873,0.00539728032379624
1874,0.38449336760037167
1875,0.011989992549117751
1876,0.030292645991095154
1877,0.08083051008077324
1878,0.4554016315549309
1879,0.03569229116489129
1880,0.06275525015748872
1881,0.10140636848432356
1882,0.014082940132731571
1883,0.08946196329732174
1884,0.07376887571481025
1885,0.017608370490123697
1886,0.23256357481396767
1887,0.07311908808713054
1888,0.013280994922055584
1889,0.15726142935673612
1890,0.5007814921786791
1891,0.027441576149554545
1892,0.20261253386341657
1893,0.05391233967422259
1894,0.49170695694862515
1895,0.05542079760754127
1896,0.16285824950945746
1897,0.1872121315597141
1898,0.3803832204491026
1899,0.016343427868720915
1900,0.22095528531588157
1901,0.4612183199910287
1902,0.02780077361421932
1903,0.11084133332561316
1904,0.076467301690894
1905,0.4452897777652919
1906,0.0841365430385397
1907,0.32838931394324866
1908,0.24004820306575197
1909,0.034288423727902695
1910,0.14574097385177787
1911,0.014836377795450566
1912,0.27818041678425154
1913,0.04722019985698935
1914,0.22647120098337406
1915,0.2792843185352787
1916,0.8388628082927755
1917,0.24185751405547315
1918,0.11698632466632024
1919,0.044827486811000704
1920,0.007407459683674928
1921,0.2780734366122211
1922,0.07455596460065855
1923,0.1571365371495295
1924,0.8323595371165737
1925,0.09995259200626867
1926,0.7547721384782755
1927,0.5080145252402533
1928,0.019911713440161294
1929,0.05806995685114031
1930,0.18124022985295532
1931,0.0853472992836641
1932,0.06961180388630195
1933,0.10273877721100332
1934,0.4638772453502354
1935,0.17683785964760296
1936,0.24665033155130062
1937,0.12100390969936521
1938,0.17092955285424435
1939,0.11884315265921666
1940,0.6284972707928005
1941,0.04990347630455403
1942,0.10209165611425122
1943,0.2231462357110235
1944,0.13588838434596
1945,0.05848361637151554
1946,0.19044773783299493
1947,0.1251585317511606
1948,0.7524953532647969
1949,0.08899071312096225
1950,0.022318400680956207
1951,0.1382260098802509
1952,0.2219724295413113
1953,0.1869159686818175
1954,0.09906096586468376
1955,0.14047443648262956
1956,0.04030112830302974
1957,0.03919547058377812
1958,0.8530192643739062
1959,0.8513774743357968
1960,0.3884638566041037
1961,0.13671013023272782
1962,0.06368283889813627
1963,0.05647287380817065
1964,0.45186256579677747
1965,0.17989358986947088
1966,0.5667785503162059
1967,0.07566380079425583
1968,0.28302244402536575
1969,0.02450552257175445
1970,0.2664810513168555
1971,0.017999366796476762
1972,0.4546768236593101
1973,0.005477932696381728
1974,0.20630410944817004
1975,0.8768451904186527
1976,0.18596371111813345
1977,0.013810118014233574
1978,0.07151031484045771
1979,0.07024119312105939
1980,0.042963283309729455
1981,0.13323903686966324
1982,0.28810606787818493
1983,0.045083383842433905
1984,0.1172603857887396
1985,0.1138654696461481
1986,0.28041865277754835
1987,0.023776230203312706
1988,0.7295431123526648
1989,0.2856256990880119
1990,0.13510284598847036
1991,0.046639142155389154
1992,0.2599210556098746
1993,0.07701279628065856
1994,0.05770953656618652
1995,0.529809207824826
1996,0.07338919297672276
1997,0.30509350064951346
1998,0.06626961205070662
1999,0.03735961598727875
2000,0.04757385414796085
2001,0.33140185621713203
2002,0.026287320822319788
2003,0.09058136719971052
2004,0.028898636403333636
2005,0.1246718799648214
2006,0.018573343824039246
2007,0.23081457690516044
2008,0.05929127401514674
2009,0.04512734045797935
2010,0.8908848340239753
2011,0.04800634782658355
2012,0.2665994936768972
2013,0.6746169634711469
2014,0.46311357179492435
2015,0.32597376448239956
2016,0.11823613557595088
2017,0.008181335577405106
2018,0.06868648933868403
2019,0.4332382667659045
2020,0.07456514893092617
2021,0.04805353558026499
2022,0.20737947504891022
2023,0.015221164951409205
2024,0.023338055282825353
2025,0.0313783593789793
2026,0.239713187045896
2027,0.19055733265345368
2028,0.2113308877314886
2029,0.17461106004748586
2030,0.6592107118406141
2031,0.18611496248396547
2032,0.2202722740388296
2033,0.054192009912894364
2034,0.1804741633063656
2035,0.42806108259761866
2036,0.03209563846837081
2037,0.17492532134466882
2038,0.5775684375663479
2039,0.8381162605219356
2040,0.03904170247683032
2041,0.2897752620295118
2042,0.5560101776905857
2043,0.07447369089610495
2044,0.05677925436497972
2045,0.02373632853632043
2046,0.48433902987353905
2047,0.15091440877084034
2048,0.14339998308249077
2049,0.02344478802688106
2050,0.050338139860587605
2051,0.012126393686582231
2052,0.08151156163715731
2053,0.07288731568438048
2054,0.03940712212017507
2055,0.032569605305869616
2056,0.3148935165999904
2057,0.06154822908492001
2058,0.6577240083581738
2059,0.21935017057693137
2060,0.1921795053287615
2061,0.13492495715995573
2062,0.18875315796399306
2063,0.3487514128660854
2064,0.2955305653256015
2065,0.2474399580217174
2066,0.5166187301179046
2067,0.013415889428727115
2068,0.3046032943773458
2069,0.8418556052790024
2070,0.849154900155173
2071,0.13010832772154057
2072,0.02815415501684797
2073,0.007810772648644349
2074,0.17934349963624516
2075,0.01992539097585966
2076,0.5480004234318093
2077,0.019127797234409806
2078,0.044737743663481794
2079,0.11405453850156291
2080,0.21422843343575035
2081,0.03362345570040535
2082,0.32823532406187317
2083,0.16417522581640553
2084,0.008719574412249475
2085,0.0954816395431769
2086,0.148137746890853
2087,0.05834553143289998
2088,0.016437444407478217
2089,0.29332789640917656
2090,0.02785731704234838
2091,0.019064356473232773
2092,0.2520060741561984
2093,0.05319372778324334
2094,0.09680412920708534
2095,0.8291862431219486
2096,0.03790696717998698
2097,0.16378253388346953
2098,0.007221462556343594
2099,0.4637584828774194
2100,0.08032071147742213
2101,0.1690879784742571
2102,0.1251406625327725
2103,0.035925341314654226
2104,0.0375694736035886
2105,0.07778903892910921
2106,0.1912368370175845
2107,0.05040891799666218
2108,0.160162266462949
2109,0.19994265492345487
2110,0.9180732030270345
2111,0.1059658708007648
2112,0.2729611845726939
2113,0.3057014569434572
2114,0.029068892735511217
2115,0.026758957266089064
2116,0.17540956323910542
2117,0.03623262469238667
2118,0.46503081903262183
2119,0.0674583644916631
2120,0.1162987715222143
2121,0.02335733987177112
2122,0.47539375447019794
2123,0.010744977495591819
2124,0.2655498116899137
2125,0.021869687233208188
2126,0.02401418004002048
2127,0.15966595826614058
2128,0.07247870209155079
2129,0.03698737318719584
2130,0.04697532325145601
2131,0.19902116253487226
2132,0.38915427363506744
2133,0.46493790209248054
2134,0.32233978397456675
2135,0.3489637858976446
2136,0.025950451553759794
2137,0.23738109275129657
2138,0.095755868646455
2139,0.034053716275232813
2140,0.34564278253834596
2141,0.05281262307326395
2142,0.3121788414461837
2143,0.0989261664160843
2144,0.2446519452852978
2145,0.06748206626253145
2146,0.029575129387367827
2147,0.2580494836443014
2148,0.313409775454479
2149,0.18934257168844007
2150,0.6213824292502605
2151,0.14268531708988078
2152,0.02343909592942966
2153,0.2316181855530842
2154,0.21968974896526755
2155,0.18135940344014823
2156,0.4756052243017425
2157,0.05556299286035105
2158,0.13373083653532084
2159,0.35051100700565074
2160,0.054054893182725376
2161,0.024618123577326442
2162,0.015191545776762875
2163,0.5967003078208285
2164,0.09171469554799482
2165,0.07025520801832232
2166,0.1265391842794031
2167,0.09069818440903069
2168,0.13391222451510137
2169,0.006643896219506535
2170,0.12036273946153113
2171,0.03587780963671316
2172,0.10198973205995761
2173,0.05780173679442854
2174,0.20994054638016874
2175,0.0458964602663333
2176,0.04415045036251631
2177,0.016628317616657843
2178,0.014863161618326038
2179,0.19988368291106415
2180,0.08139717110640055
2181,0.1558535555710722
2182,0.018046941561991544
2183,0.10869339826098796
2184,0.08844647521006202
2185,0.5172146764881198
2186,0.2569432308815385
2187,0.03561057584842186
2188,0.0611827744120419
2189,0.014807881978084199
2190,0.01257742161336646
2191,0.026687146003240448
2192,0.03946755095972406
2193,0.7967640677528094
2194,0.6282586307162041
2195,0.008366740115261234
2196,0.15289241330307513
2197,0.11801546378274264
2198,0.022102761093931722
2199,0.5757789574472221
2200,0.11175585741981181
2201,0.1280482857198549
2202,0.02123878833451074
2203,0.058376473452219656
2204,0.04970808910200472
2205,0.027676400732796883
2206,0.0659743318560019
2207,0.44679652363348155
2208,0.5991024347724183
2209,0.088037289625419
2210,0.3146227044352623
2211,0.023800767556341636
2212,0.32604363196680075
2213,0.008303204329203976
2214,0.07889523553048298
2215,0.21779577120757615
2216,0.09040931255084148
2217,0.04586583118868587
2218,0.006710810232251825
2219,0.019935688832287676
2220,0.03228723132500204
2221,0.7894833251716404
2222,0.10040617423544272
2223,0.11154704878950111
2224,0.014119671040014324
2225,0.017328953770843137
2226,0.12316120169437815
2227,0.10982160816556215
2228,0.011144653809335712
2229,0.3600146676241981
2230,0.0760021377099577
2231,0.3678018830201526
2232,0.09121335411692617
2233,0.3327389041677922
2234,0.734117152509056
2235,0.07651172410586363
2236,0.08914595485068226
2237,0.584374684409521
2238,0.26057347615714693
2239,0.039693619160886595
2240,0.07145373619518816
2241,0.12888919204795196
2242,0.062437592867643464
2243,0.009241389448926456
2244,0.015759582192863386
2245,0.007559251503392139
2246,0.15885921791583882
2247,0.049241329286563155
2248,0.21329029964254237
2249,0.0735564779927529
2250,0.03265833614464017
2251,0.10229298659253329
2252,0.0193121358618676
2253,0.14061696399163637
2254,0.1434929190463537
2255,0.8644072053947681
2256,0.4141397999838783
2257,0.11349596204524809
2258,0.021241029689172696
2259,0.017611000516709868
2260,0.016101057523127755
2261,0.048679627733368556
2262,0.013110860621700382
2263,0.02321859040497817
2264,0.028076659389752293
2265,0.49168458450010705
2266,0.29092858561938845
2267,0.031299600252084565
2268,0.1379961878597066
2269,0.23732433261185285
2270,0.035734433792231735
2271,0.03317906719030099
2272,0.10681320225335593
2273,0.14532543506572287
2274,0.1033785454026777
2275,0.1674800902805512
2276,0.04212571013940188
2277,0.013912906580650612
2278,0.10022527901915156
2279,0.5384186640525382
2280,0.6750312804112397
2281,0.7239931473296695
2282,0.041584986912488395
2283,0.1016952185858904
2284,0.027387384199408445
2285,0.12078299164034273
2286,0.16899359571036032
2287,0.1714578368690351
2288,0.10977287026652409
2289,0.1923961320537983
2290,0.2712244422763036
2291,0.19948854982848313
2292,0.19394525515804353
2293,0.027923399002499013
2294,0.20157292262498308
2295,0.21850670243416384
2296,0.0791482414026597
2297,0.028256285673188858
2298,0.6356090129727573
2299,0.054329068066023695
2300,0.3053677618350358
2301,0.008857043507311119
2302,0.6806808442725092
2303,0.2645836236741155
2304,0.01293911769833577
2305,0.10557790815932973
2306,0.44801286276305086
2307,0.17311198693248986
2308,0.18890048156619377
2309,0.8212263525319982
2310,0.0690532294233678
2311,0.008956086120253767
2312,0.07687064738825451
2313,0.03295243830728428
2314,0.21430061068423156
2315,0.5483161833478739
2316,0.049918229232105836
2317,0.4819375470814153
2318,0.2791044981963686
2319,0.056995992339835065
2320,0.4357720071181085
2321,0.07841554271943461
2322,0.6040482670297069
2323,0.09023309937761746
2324,0.192755976455162
2325,0.053141180667567796
2326,0.10392815375107618
2327,0.03761193693010782
2328,0.3133820787614751
2329,0.2095804221224424
2330,0.031295986438031165
2331,0.027389504177369742
2332,0.055508961631740926
2333,0.04473604822717836
2334,0.035845357345280465
2335,0.19733446298628343
2336,0.27107381004325143
2337,0.036306077553242576
2338,0.47363896319312515
2339,0.019599777133591983
2340,0.5285055542712465
2341,0.039801925133364585
2342,0.2021545603674641
2343,0.010687687398465177
2344,0.4873814132761074
2345,0.07686162380473065
2346,0.014320344705273809
2347,0.22191879177000268
2348,0.010548996382766932
2349,0.008719201598281292
2350,0.35425073544175073
2351,0.05197641790781142
2352,0.1163574172369613
2353,0.7920299766776953
2354,0.10293156454706212
2355,0.326796821633123
2356,0.1519001776978358
2357,0.15883819354034437
2358,0.17593740165625935
2359,0.28443176969587375
2360,0.17809762981970362
2361,0.023030525251242922
2362,0.04048881900262551
2363,0.014967173135528183
2364,0.2518253535714641
2365,0.3742154632322331
2366,0.2465813301475687
2367,0.2090091802540793
2368,0.046536428211642805
2369,0.29926695136984366
2370,0.09685401941258469
2371,0.017439595602511345
2372,0.22419263848349047
2373,0.03876693040143722
2374,0.4452219393412416
2375,0.023757486851661794
2376,0.29151192434766615
2377,0.10260380094850959
2378,0.3089348617193405
2379,0.21459136122733452
2380,0.46117789916189145
2381,0.030129618119063693
2382,0.5098156856249226
2383,0.0217322328126772
2384,0.4383163946490661
2385,0.8577667409202127
2386,0.591433486623261
2387,0.8350839562369111
2388,0.2149425208662775
2389,0.4620778154060764
2390,0.31762104138779496
2391,0.03278230404843148
2392,0.8418439389051384
2393,0.9044524120048165
2394,0.015966966406619112
2395,0.10535163935079007
2396,0.3739189243866393
2397,0.11441707527713943
2398,0.020788430701182022
2399,0.06301461788573925
2400,0.029883173573744492
2401,0.07060611201328755
2402,0.22938539715310108
2403,0.10527388753912131
2404,0.08756256897432958
2405,0.3039021962735664
2406,0.8152078167790674
2407,0.02700815213982631
2408,0.16262231576654937
2409,0.032333801530704705
2410,0.0483011922909769
2411,0.4261926238110474
2412,0.02181531485338701
2413,0.00994580550789226
2414,0.1424691201860423
2415,0.005393078283341373
2416,0.4075850913101784
2417,0.2080969337924542
2418,0.02144948579586413
2419,0.38029022589125944
2420,0.1480799469986981
2421,0.8789038674637072
2422,0.35095092636407016
2423,0.1013690875614031
2424,0.02481039188575935
2425,0.02539315594048608
2426,0.7837674428099638
2427,0.292901045918949
2428,0.055129649201975724
2429,0.06078992424106488
2430,0.007854384866680674
2431,0.2401765600326983
2432,0.06891783245510391
2433,0.016986799902220778
2434,0.273631926617989
2435,0.01400968331496522
2436,0.3749549087507003
2437,0.06275968238933394
2438,0.21921123626412495
2439,0.0881121660883944
2440,0.15554881830457393
2441,0.05918958685847309
2442,0.034723160377189664
2443,0.32481289770629884
2444,0.6879681375344684
2445,0.07061946596435362
2446,0.09041044052674495
2447,0.056883521255311764
2448,0.011480551073296586
2449,0.018295926399664906
2450,0.14813659057091066
2451,0.06324295190188851
2452,0.04894575149643609
2453,0.06979538545945246
2454,0.04090725371189564
2455,0.139019617261371
2456,0.0148380512147305
2457,0.0383522729901451
2458,0.055499042348593514
2459,0.05323437819951274
2460,0.1912134696653186
2461,0.5775252813653953
2462,0.16081065781368534
2463,0.1465384660568554
2464,0.03969806888393923
2465,0.36549688338198477
2466,0.09567920574033938
2467,0.12911885122841224
2468,0.1878685414750062
2469,0.07826386562543258
2470,0.1723045273383177
2471,0.009551396591992809
2472,0.8324023480285138
2473,0.06391129164139589
2474,0.04049842368330535
2475,0.060734852504324956
2476,0.38082514101317655
2477,0.13628780425462506
2478,0.006254394263870197
2479,0.10205931225160982
2480,0.7601125371439842
2481,0.1076577019427713
2482,0.08202681717603419
2483,0.04272262300680236
2484,0.04557151370061179
2485,0.022174838620630778
2486,0.6259073329010549
2487,0.02051862845484059
2488,0.016373506964245433
2489,0.9262121168409834
2490,0.054805724842115995
2491,0.33070499038632695
2492,0.02664147719432695
2493,0.03909052173390719
2494,0.1654706001559619
2495,0.09401019178463449
2496,0.12688435118930105
2497,0.014223292977609277
2498,0.9039054934516606
2499,0.2044693844163681
2500,0.1809744502617071
2501,0.022577472647706976
2502,0.48280997038897633
2503,0.09998403755279366
2504,0.15664595159390574
2505,0.1439171557316491
2506,0.10536287580250776
2507,0.08131899810043405
2508,0.07688052741620355
2509,0.018414547719853028
2510,0.022134697331342084
2511,0.08229844554436504
2512,0.10647186974371058
2513,0.01919055751416278
2514,0.030937616904185318
2515,0.16494038872810685
2516,0.007334815985732458
2517,0.019843760418176183
2518,0.2388235819484893
2519,0.007193706320269937
2520,0.21987476733966624
2521,0.1839438304837375
2522,0.026030901924335575
2523,0.10322214304194109
2524,0.1457239733608165
2525,0.06768243715141029
2526,0.3721625202973906
2527,0.06149082598058819
2528,0.03926503245823317
2529,0.23080730213657566
2530,0.0633552827850365
2531,0.11429968811497228
2532,0.06116003980923845
2533,0.014370122821355748
2534,0.13744017914381007
2535,0.34087308023802776
2536,0.054376485244695266
2537,0.025435341737453775
2538,0.2425597449934158
2539,0.21867882390201004
2540,0.5846787598166869
2541,0.8988391914416387
2542,0.18174369084147884
2543,0.017099741231754624
2544,0.052674828961542575
2545,0.1337813896302134
2546,0.6021664212041389
2547,0.1679141867277684
2548,0.048962261857709
2549,0.11776570552942404
2550,0.38376323379033894
2551,0.02657290192193773
2552,0.021549381750255243
2553,0.1800879057426779
2554,0.09639712825819728
2555,0.051461152868897894
2556,0.8864133627070211
2557,0.2050063993981185
2558,0.15635630561732805
2559,0.005069715466468489
2560,0.11295329639819623
2561,0.11605639987948305
2562,0.9339154007128586
2563,0.2517446243230434
2564,0.10299487437687588
2565,0.4748451082666877
2566,0.011362429481301766
2567,0.08264344517234613
2568,0.007503622522165603
2569,0.0366532453612671
2570,0.0770129086414162
2571,0.17181670760736056
2572,0.07650312899397177
2573,0.017133304080133673
2574,0.025252572850011288
2575,0.012170463402253955
2576,0.1820664668957748
2577,0.09329561365038991
2578,0.12379137375799804
2579,0.833475187907546
2580,0.09769551540643816
2581,0.005561758841926362
2582,0.05870413765869215
2583,0.6897332562599509
2584,0.01341254757193217
2585,0.2696344672817883
2586,0.049537076922419265
2587,0.1449919580942276
2588,0.3520368508205538
2589,0.016561698614658036
2590,0.03368370796754414
2591,0.11395253186184633
2592,0.0924556360608222
2593,0.2847312803691831
2594,0.06622286032497311
2595,0.31919719541293007
2596,0.034326173595114064
2597,0.033719515892658966
2598,0.09092821913901311
2599,0.7554488753128037
2600,0.27046931303810073
2601,0.13949431097732673
2602,0.012703136671360504
2603,0.03592477715347375
2604,0.04234626696960515
2605,0.09967712722950893
2606,0.6066409179124911
2607,0.12502464528321056
2608,0.07022850818229145
2609,0.3495393853451688
2610,0.27518641909450287
2611,0.4196906171614394
2612,0.3825080158255665
2613,0.031430637346385626
2614,0.07427438637447578
2615,0.543922162361583
2616,0.15094162030299968
2617,0.0282927261893485
2618,0.17090001752243966
2619,0.060565422788565464
2620,0.05984155825668393
2621,0.8507910175626529
2622,0.11814589275083603
2623,0.0702114370639429
2624,0.0747247122282097
2625,0.8732776882248623
2626,0.17286267100716907
2627,0.08938899806325903
2628,0.4361105663176376
2629,0.04337938129111639
2630,0.02475555090737742
2631,0.7193526620393381
2632,0.06552884288784089
2633,0.5827314515863027
2634,0.02774138355719456
2635,0.4371900184396118
2636,0.03057698396303782
2637,0.0372543372250316
2638,0.14244044095010866
2639,0.11874412865469934
2640,0.37724498489865654
2641,0.11810035587560103
2642,0.12624687190115344
2643,0.22939210139074773
2644,0.3091933652647002
2645,0.20403035272738942
2646,0.04240424901769597
2647,0.062467010665777783
2648,0.013122099377398146
2649,0.04763653173371583
2650,0.37511322518649215
2651,0.511146878566825
2652,0.6995495567253637
2653,0.015777770126384583
2654,0.3713231134494891
2655,0.25465209838188946
2656,0.11967503826068122
2657,0.6156413532835233
2658,0.09052207983825072
2659,0.2334864387695962
2660,0.10622929102132722
2661,0.08899448311419056
2662,0.045795871603130686
2663,0.22952478897865147
2664,0.6635106965617085
2665,0.28492190540836837
2666,0.22329134930065322
2667,0.04566541723224742
2668,0.19287581372562318
2669,0.2673484540477839
2670,0.20683502813651966
2671,0.09589597801906594
2672,0.899565008367936
2673,0.2713495884618408
2674,0.013737431228384398
2675,0.012207924722689825
2676,0.24774184801958718
2677,0.08853544131453903
2678,0.41836744659680764
2679,0.1694023595655207
2680,0.048458210568740556
2681,0.4668640182945363
2682,0.10820288153264325
2683,0.10358062077062559
2684,0.5186527430343999
2685,0.03450495620078365
2686,0.22782811659406768
2687,0.3093701595570634
2688,0.024732401512053435
2689,0.014460827919792639
2690,0.19679357076798407
2691,0.31304256228177224
2692,0.033120143395696244
2693,0.031050218359037762
2694,0.06768709080172927
2695,0.004914952299449751
2696,0.33065547766746256
2697,0.046262182717978634
2698,0.252261408899351
2699,0.09933759205860365
2700,0.8245223229697787
2701,0.035857642345561866
2702,0.103476201074327
2703,0.421847903174187
2704,0.14452349658951863
2705,0.43096428471679116
2706,0.028226596422078504
2707,0.13377434507144775
2708,0.1971643651330523
2709,0.112883003721573
2710,0.743476378089128
2711,0.06278317436264959
2712,0.4557284367143763
2713,0.09572160667988402
2714,0.022827872998831968
2715,0.026463408840937768
2716,0.13994531281780465
2717,0.6634460800674498
2718,0.014397567540280605
2719,0.3917809165303976
2720,0.3631489336262667
2721,0.039179885760853954
2722,0.21737575796986697
2723,0.04494287641836585
2724,0.12087403987942849
2725,0.04331515012094132
2726,0.033853530457610165
2727,0.026615581970342247
2728,0.2422055547329542
2729,0.12086757850594998
2730,0.12101382231384678
2731,0.07666244889323715
2732,0.027122886867170196
2733,0.12568126051483722
2734,0.010903723958530483
2735,0.1691288549932964
2736,0.12497959237809612
2737,0.03264100423146489
2738,0.3708887803876529
2739,0.8189193535550675
2740,0.29219406178342494
2741,0.027404795014816404
2742,0.13174070839094726
2743,0.2713714209013137
2744,0.6849034640549082
2745,0.5967104312157543
2746,0.010417113211986908
2747,0.08909797605544936
2748,0.6595802792951959
2749,0.6334904575212077
2750,0.030307438669903836
2751,0.019615577637439693
2752,0.013674607575535402
2753,0.04902546853855286
2754,0.03224510190382728
2755,0.12122137141307457
2756,0.479749520398319
2757,0.23664601143008326
2758,0.5472840375613133
2759,0.10655616312634521
2760,0.1705272393438894
2761,0.9480505243265881
2762,0.18160872050321644
2763,0.030327184665346167
2764,0.8622517046664312
2765,0.3413617043195664
2766,0.18575686102771682
2767,0.07288425864113555
2768,0.22968310471345688
2769,0.05730179210101602
2770,0.7753497656635857
2771,0.055682170298379116
2772,0.046019093432444445
2773,0.11569615847003357
2774,0.02945064497164984
2775,0.062169628338226604
2776,0.8780119529530029
2777,0.016841049440972197
2778,0.03735921459552598
2779,0.4300573772531986
2780,0.5087640995935299
2781,0.09095648767860462
2782,0.014652719155593418
2783,0.023731436578669465
2784,0.22617968903449628
2785,0.03761752318516405
2786,0.08446280458699784
2787,0.1427219500993238
2788,0.4182851630597347
2789,0.30700153826663845
2790,0.030828607260062982
2791,0.1841723207944791
2792,0.01333233299686694
2793,0.07855288179934948
2794,0.016990327364339187
2795,0.050739212854320925
2796,0.019298988978137952
2797,0.10022324609016367
2798,0.06893560419576969
2799,0.020826925637822635
2800,0.03378779217183502
2801,0.11687175030548874
2802,0.05142070576465398
2803,0.3813206368371093
2804,0.036499950125796286
2805,0.14876252567396
2806,0.007063824816682132
2807,0.1941823969617157
2808,0.9228383679067939
2809,0.16671927061721198
2810,0.057040521980499144
2811,0.11840258887170726
2812,0.11659788648353114
2813,0.13989399052066595
2814,0.027448839340879744
2815,0.24472561271330193
2816,0.13288095388933066
2817,0.04023760000352505
2818,0.021303965061833997
2819,0.1990398505114219
2820,0.01667827976368268
2821,0.22263244240853605
2822,0.8706323673903706
2823,0.1296193801226237
2824,0.11741581001571187
2825,0.5716122368383182
2826,0.07575065917420679
2827,0.014790608369552552
2828,0.8670738410176607
2829,0.3218477556443899
2830,0.6888326166977083
2831,0.03856613484509713
2832,0.08837719233705378
2833,0.01376372435357734
2834,0.2692541244317393
2835,0.23197616462604553
2836,0.019223658689581126
2837,0.57166669433743
2838,0.01639022943550775
2839,0.16046523724505696
2840,0.5964156739971576
2841,0.02140764368797291
2842,0.09241317183317672
2843,0.04917704570332331
2844,0.12883530383782874
2845,0.08177023714301779
2846,0.030572526422482347
2847,0.016123336327367115
2848,0.3418749869035176
2849,0.32454926828559555
2850,0.2047312695230495
2851,0.3107162073197264
2852,0.013153955363842666
2853,0.05392864853958985
2854,0.011415700489023586
2855,0.025809592383779445
2856,0.27200502025607576
2857,0.017935198757994365
2858,0.19286381542291497
2859,0.011916797369575816
2860,0.02298337634937457
2861,0.02574184207934657
2862,0.16194520552269545
2863,0.18109600481517543
2864,0.13954997531496527
2865,0.21561227211071
2866,0.06022318234825616
2867,0.8182197069722019
2868,0.050962130169489424
2869,0.2779888167458659
2870,0.23510842839612095
2871,0.02602905407847633
2872,0.10790561503598957
2873,0.03884354029826492
2874,0.1165202870217477
2875,0.3643795095614839
2876,0.008124325149170476
2877,0.040503900800800775
2878,0.21557391169966394
2879,0.03297500429672838
2880,0.020004829831781503
2881,0.08240383382728628
2882,0.15856068070956927
2883,0.699967110754621
2884,0.9371696011908888
2885,0.04217102626803783
2886,0.010339264389251722
2887,0.04990418201361286
2888,0.030948596963527034
2889,0.2534272812880227
2890,0.48498268761043234
2891,0.608953246354902
2892,0.1182237339552164
2893,0.08315984879901485
2894,0.009644956020975861
2895,0.1329593595202708
2896,0.34357069062296086
2897,0.09563863502614943
2898,0.006794806696845747
2899,0.049000029823403846
2900,0.05798799631233651
2901,0.32933951455155425
2902,0.0430835638047216
2903,0.24568424533730102
2904,0.01462839697622389
2905,0.025402067117352347
2906,0.007784666802016232
2907,0.07291082710757647
2908,0.040384178354993056
2909,0.08246378418452753
2910,0.021030785130039503
2911,0.34412810359955404
2912,0.49933357566985676
2913,0.33633397342518717
2914,0.005843213366038009
2915,0.4182810119217967
2916,0.07023433485582946
2917,0.20710282577654812
2918,0.37697671030555413
2919,0.0327603379785557
2920,0.025175154941155135
2921,0.2073782956199599
2922,0.7740592870845349
2923,0.8915580393121201
2924,0.44598056525279967
2925,0.5582390025212028
2926,0.3308084787708158
2927,0.20194751108176334
2928,0.04279779650478876
2929,0.04356729305826242
2930,0.01273391804206379
2931,0.12492060324178779
2932,0.07903321041955323
2933,0.27123273727516845
2934,0.39328304643532375
2935,0.2151961368595553
2936,0.10237397795958826
2937,0.23163073073237597
2938,0.12686705934518008
2939,0.5071680793976503
2940,0.07090688303998136
2941,0.07086859447931125
2942,0.12552157258955843
2943,0.027802764842745645
2944,0.932987284851196
2945,0.046890121555873784
2946,0.43786224867342705
2947,0.06604261440289956
2948,0.1513639887306064
2949,0.24135121650733513
2950,0.4837307992816008
2951,0.11133360438325791
2952,0.01863634662232487
2953,0.5550892470265305
2954,0.05596831994584136
2955,0.3150833055037596
2956,0.07424466243983774
2957,0.021380238533744055
2958,0.7275119455870059
2959,0.4384617182043782
2960,0.05518839836627483
2961,0.09816692721069745
2962,0.40214938194815625
2963,0.027386973777843045
2964,0.01709533075861599
2965,0.011967501523133113
2966,0.05425847904595356
2967,0.31487203576992867
2968,0.22426022009519045
2969,0.14537305997574962
2970,0.8367997197602033
2971,0.013300343349236491
2972,0.018601126127621142
2973,0.026489340369735895
2974,0.011070581736139468
2975,0.09684424026708319
2976,0.14308470984782531
2977,0.018243789677204827
2978,0.046837660682791785
2979,0.024955520391905975
2980,0.07011973760957443
2981,0.1509403362135914
2982,0.051200188467986935
2983,0.012813858544284384
2984,0.07455481179906089
2985,0.8969302569354707
2986,0.055817611904163164
2987,0.028780152647198024
2988,0.020206275686085736
2989,0.05452805737590977
2990,0.04472056040564364
2991,0.11237992001105618
2992,0.2186706378114745
2993,0.2098013849382082
2994,0.0649532229611323
2995,0.03914538297616534
2996,0.03426690318191559
2997,0.330982306419751
2998,0.2374565961466713
2999,0.032197923923375935
3000,0.4774875145341649
3001,0.2554002682969459
3002,0.044473979220774576
3003,0.3812322641017968
3004,0.07613447019385758
3005,0.07080443123423294
3006,0.11449932628602884
3007,0.09242553452214014
3008,0.6940598588838351
3009,0.01723667672213102
3010,0.030180530084920925
3011,0.041457206046788195
3012,0.8080174223239428
3013,0.3139985982249956
3014,0.7036518115125121
3015,0.5002056232164613
3016,0.05441612025168551
3017,0.026736982184728572
3018,0.06852511735761695
3019,0.014484734033301163
3020,0.23895171118126654
3021,0.014646568281890345
3022,0.059072034900102315
3023,0.07429211524244636
3024,0.33356084568153205
3025,0.08539583038638218
3026,0.011146115829527953
3027,0.04131561600363339
3028,0.5808012919492853
3029,0.19884688548516152
3030,0.16817648289168935
3031,0.4804436939919674
3032,0.05870938901790309
3033,0.7011313809325224
3034,0.10774722261475801
